Nº de serie,Tipo,Clasificación,Tipo de ubicación,Descripción,Tipo de ubicación,Lugar asociado,Ubicación: Calle,Ubicación: Altura,Ubicación: Letra,Ubicación: Bis,Ubicación: Intersección,Ubicación: Coordenada X,Ubicación: Coordenada Y,Responsable,Dirección,Secretaría,Estado,ID,Fecha alta,Fecha baja,Archivo imagen,
248000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,ENTRE RIOS,2480,,,,5439610.8012500005,6352832.5581249995,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481694,06-04-2022,,,
252000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,ENTRE RIOS,2520,,,,5439601.37375,6352786.365625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481693,06-04-2022,,,
254000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,ENTRE RIOS,2540,,,,5439596.377916667,6352761.571874999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481692,06-04-2022,,,
256000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,ENTRE RIOS,2560,,,,5439591.382083333,6352736.778125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481691,06-04-2022,,,
258000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,ENTRE RIOS,2580,,,,5439586.3862499995,6352711.984375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481690,06-04-2022,,,
172000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1720,,,,5439941.28375,6353769.694999999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481689,06-04-2022,,,
174000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1740,,,,5439936.187916667,6353744.845,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481688,06-04-2022,,,
176000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1760,,,,5439931.092083333,6353719.995,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481687,06-04-2022,,,
178000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1780,,,,5439925.99625,6353695.1450000005,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481686,06-04-2022,,,
182000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1820,,,,5439916.5443750005,6353648.969375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481685,06-04-2022,,,
184000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1840,,,,5439911.1381250005,6353622.5131250005,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481684,06-04-2022,,,
186000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1860,,,,5439905.731875,6353596.056875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481683,06-04-2022,,,
188000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,1880,,,,5439900.325625,6353569.600625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481682,06-04-2022,,,
202000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2020,,,,5439864.589375,6353393.9775,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481681,06-04-2022,,,
204000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2040,,,,5439859.233125,6353367.385833333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481680,06-04-2022,,,
206000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2060,,,,5439853.876875,6353340.794166666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481679,06-04-2022,,,
208000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2080,,,,5439848.520625,6353314.2025,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481678,06-04-2022,,,
212000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2120,,,,5439838.675,6353266.378749999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481677,06-04-2022,,,
214000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2140,,,,5439833.091666667,6353239.832916666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481676,06-04-2022,,,
216000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2160,,,,5439827.508333334,6353213.287083333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481675,06-04-2022,,,
218000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2180,,,,5439821.925000001,6353186.74125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481674,06-04-2022,,,
222000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2220,,,,5439811.99125,6353138.98875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481673,06-04-2022,,,
224000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2240,,,,5439806.537083333,6353112.476249999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481672,06-04-2022,,,
226000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2260,,,,5439801.082916667,6353085.96375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481671,06-04-2022,,,
228000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2280,,,,5439795.62875,6353059.45125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481670,06-04-2022,,,
232000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2320,,,,5439785.756875,6353011.824375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481669,06-04-2022,,,
234000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2340,,,,5439780.242291667,6352985.418125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481668,06-04-2022,,,
236000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2360,,,,5439774.727708333,6352959.011875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481667,06-04-2022,,,
238000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2380,,,,5439769.213125,6352932.605625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481666,06-04-2022,,,
242000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2420,,,,5439759.3637500005,6352884.9375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481665,06-04-2022,,,
244000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2440,,,,5439753.934583333,6352858.379166666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481664,06-04-2022,,,
246000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2460,,,,5439748.505416667,6352831.820833334,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481663,06-04-2022,,,
248000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2480,,,,5439743.07625,6352805.2625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481662,06-04-2022,,,
252000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2520,,,,5439733.661875,6352759.07375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481661,06-04-2022,,,
254000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2540,,,,5439728.630625,6352734.31125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481660,06-04-2022,,,
256000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2560,,,,5439723.599375,6352709.54875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481659,06-04-2022,,,
258000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,MITRE GENERAL BARTOLOME,2580,,,,5439718.568125,6352684.78625,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481658,06-04-2022,,,
170500,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1705,,,,5440074.937755102,6353760.493469388,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481652,04-04-2022,,,
173000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1730,,,,5440068.716666667,6353730.584583334,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481651,04-04-2022,,,
175000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1750,,,,5440063.550000001,6353705.745,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481650,04-04-2022,,,
177000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1770,,,,5440058.383333334,6353680.9054166665,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481649,04-04-2022,,,
179600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1796,,,,5440051.666666667,6353648.613958334,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481648,04-04-2022,,,
181000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1810,,,,5440048.986666667,6353635.550833333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481647,04-04-2022,,,
183000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1830,,,,5440043.578333334,6353609.102916666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481646,04-04-2022,,,
185000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1850,,,,5440038.17,6353582.654999999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481645,04-04-2022,,,
187000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1870,,,,5440032.761666667,6353556.207083333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481644,04-04-2022,,,
189600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,1896,,,,5440025.730833334,6353521.824791666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481643,04-04-2022,,,
201000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2010,,,,5439997.405833333,6353380.399166666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481642,04-04-2022,,,
203000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2030,,,,5439991.945416667,6353353.847083333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481641,04-04-2022,,,
205000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2050,,,,5439986.484999999,6353327.295,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481640,04-04-2022,,,
207000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2070,,,,5439981.024583333,6353300.742916667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481639,04-04-2022,,,
209600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2096,,,,5439973.926041666,6353266.225208334,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481638,04-04-2022,,,
211000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2110,,,,5439971.189166667,6353252.9325,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481637,04-04-2022,,,
213000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2130,,,,5439965.712083333,6353226.33875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481636,04-04-2022,,,
215000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2150,,,,5439960.234999999,6353199.745,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481635,04-04-2022,,,
217000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2170,,,,5439954.757916667,6353173.15125,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481634,04-04-2022,,,
219600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2196,,,,5439947.637708333,6353138.579375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481633,04-04-2022,,,
221000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2210,,,,5439944.911666666,6353125.319166667,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481632,04-04-2022,,,
223200,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2232,,,,5439938.92125,6353096.166875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481631,04-04-2022,,,
225000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2250,,,,5439934.02,6353072.3149999995,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481630,04-04-2022,,,
227000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2270,,,,5439928.574166667,6353045.812916666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481629,04-04-2022,,,
229600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2296,,,,5439921.494583334,6353011.3602083335,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481628,04-04-2022,,,
230500,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2305,,,,5439919.873265306,6353003.543877551,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481627,04-04-2022,,,
233200,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2332,,,,5439912.70625,6352969.156874999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481626,04-04-2022,,,
235000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2350,,,,5439907.76,6352945.425,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481625,04-04-2022,,,
237000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2370,,,,5439902.264166667,6352919.056249999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481624,04-04-2022,,,
239600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2396,,,,5439895.119583334,6352884.7768749995,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481623,04-04-2022,,,
241000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2410,,,,5439892.3575,6352871.51,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481622,04-04-2022,,,
243000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2430,,,,5439886.82625,6352844.935,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481621,04-04-2022,,,
245000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2450,,,,5439881.295,6352818.359999999,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481620,04-04-2022,,,
247000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2470,,,,5439875.76375,6352791.785,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481619,04-04-2022,,,
249600,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2496,,,,5439868.573124999,6352757.2375,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481618,04-04-2022,,,
251000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2510,,,,5439866.020833333,6352744.678333334,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481617,04-04-2022,,,
253000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2530,,,,5439861.022916666,6352719.924166666,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481616,04-04-2022,,,
255200,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2552,,,,5439855.5252083335,6352692.694583333,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481615,04-04-2022,,,
258000,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2580,,,,5439848.528125,6352658.03875,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481614,04-04-2022,,,
259500,Lámpara,Led - 22,En Transversal - En Calle,,En Transversal - En Calle,,SARMIENTO DOMINGO FAUSTINO,2595,,,,5439845.009183674,6352640.609795918,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481613,04-04-2022,,,
788100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7881,,,,5431892.147048106,6353431.638113628,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481185,28-01-2022,,,
788000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7880,,,,5431891.160451896,6353461.621886372,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481183,28-01-2022,,,
786100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7861,,,,5431923.551214772,6353432.671446962,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481181,28-01-2022,,,
786000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7860,,,,5431922.564618562,6353462.655219706,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481179,28-01-2022,,,
785000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7850,,,,5431930.729701894,6353462.923886372,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481177,28-01-2022,,,
784500,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7845,,,,5431954.650094272,6353433.747907532,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481175,28-01-2022,,,
784400,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7844,,,,5431953.559905728,6353463.72809247,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481173,28-01-2022,,,
784100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7841,,,,5431964.880094272,6353434.11990753,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481171,28-01-2022,,,
784000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7840,,,,5431964.901862252,6353464.140527252,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481169,28-01-2022,,,
783100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7831,,,,5431996.848844272,6353435.282407532,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481167,28-01-2022,,,
783000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7830,,,,5431998.260557904,6353465.35357073,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481165,28-01-2022,,,
782100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7821,,,,5432028.817594272,6353436.44490753,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481163,28-01-2022,,,
782000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7820,,,,5432031.619253554,6353466.566614208,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481161,28-01-2022,,,
781100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7811,,,,5432060.786344272,6353437.607407532,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481159,28-01-2022,,,
781000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7810,,,,5432064.977949208,6353467.779657686,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481157,28-01-2022,,,
780500,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7805,,,,5432077.410094272,6353438.21190753,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481155,28-01-2022,,,
780400,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7804,,,,5432076.31990573,6353468.19209247,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481153,28-01-2022,,,
779100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7791,,,,5432112.812693086,6353439.47595154,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481151,28-01-2022,,,
779000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7790,,,,5432111.757306916,6353469.457381794,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481149,28-01-2022,,,
778100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7781,,,,5432137.906443086,6353440.359284874,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481147,28-01-2022,,,
778000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7780,,,,5432136.851056916,6353470.340715126,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481145,28-01-2022,,,
777100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7771,,,,5432163.000193086,6353441.242618208,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481101,25-01-2022,,,
777000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7770,,,,5432161.944806916,6353471.22404846,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481099,25-01-2022,,,
776100,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7761,,,,5432188.093943086,6353442.12595154,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481097,25-01-2022,,,
776000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7760,,,,5432187.038556916,6353472.107381794,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481095,25-01-2022,,,
775000,Lámpara,Led - 27,En Columna - En Calle,Lámpara - Led - 27,En Columna - En Calle,,VEINTISIETE DE FEBRERO,7750,,,,5432200.087306916,6353472.566715128,Alumbrado Zona 2,Alumbrado Público,Ambiente y Espacio Público,En Servicio,481093,25-01-2022,,,
